"pid","trial","rule","rule_nr","rule_re","condition","trial_order","test","shape_var","colour_var","report_test"
"86","4","There is exactly one green rock.","2","Colour","2","3","4","2","3","i am trying to find if the combination needs just one green rock at least ot work"
"86","4","There is exactly one green rock.","2","Colour","2","3","5","1","3","i want to see if one of each colour yet same shape will affect the outcome as i feel green colour is all tats required "
"86","4","There is exactly one green rock.","2","Colour","2","3","6","2","2","i am trying to find if there has tp be exactly 1 or 2 green rocks "
"86","4","There is exactly one green rock.","2","Colour","2","3","7","2","3","i am just testing my therory now to see if as long as one rock is green it will produce the radiation"
"86","4","There is exactly one green rock.","2","Colour","2","3","8","2","2","now i want to see if having 2 of the same colour other than green will affect it "
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","1","1","1","NULL"
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","2","1","1","if i replicate the example will it produce the same results as in the example."
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","3","1","1","I tried to repeat the process since I was still on planet D"
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","4","1","1","I tried the same the third time since I did it correctly the first two times "
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","5","1","1","I did the same as in the previous times because radiation was observed"
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","6","1","1","I did the same as before "
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","7","1","1","I did the same as the times before "
"87","0","There is exactly one stick-shaped rock.","4","Shape","2","1","8","1","1","I have not changed anything because it worked "
"87","25","There are exactly three purple rocks.","15","Colour","2","2","1","1","1","NULL"
"87","25","There are exactly three purple rocks.","15","Colour","2","2","2","1","3","I wanted to see if different colors would yield different result "
"87","25","There are exactly three purple rocks.","15","Colour","2","2","3","1","1","I wanted to see if one would result as having three"
"87","25","There are exactly three purple rocks.","15","Colour","2","2","4","1","1","I wanted to se if two would result in radiation "
"87","25","There are exactly three purple rocks.","15","Colour","2","2","5","1","1","I wanted to see if the color is a factor "
"87","25","There are exactly three purple rocks.","15","Colour","2","2","6","1","1","To see if color was a factor"
"87","25","There are exactly three purple rocks.","15","Colour","2","2","7","2","1","If only one but three shapes is a factor "
"87","25","There are exactly three purple rocks.","15","Colour","2","2","8","3","2","Co lour and shapes "
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","1","1","1","NULL"
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","2","1","2","same shapes different color "
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","3","1","2","same shape different couplers "
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","4","1","2","no original color but same shape"
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","5","1","2","more of the same shapes "
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","6","2","3","different shapes"
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","7","2","2","at least one but different shapes "
"87","11","There are exactly two square-shaped rocks.","12","Shape","2","3","8","1","3","different shapes "
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","1","1","1","NULL"
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","2","1","2","I wanted to see if the rule was to have at least two triangles of any colour options. I knew red had to be in it as radiation was previously detected and wanted to see if adding purple would alter the results."
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","3","1","1","Similar to the experiment before, I wanted to see if this was based on triangles. I have a feeling that it won't cause radiation and think if I got another shot at Planet D I would try to mix up the red shapes."
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","4","3","1","I would like to see if radiation is caused by a combination of 3 red shapes rather than just being triangles. "
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","5","1","1","I wanted to see if it is possible that just one red triangle would show radiation. Now that I've tested it, though, I'm doubtful it will work as the first example had 3 triangles and detected radiation while another test had 2 and did not. "
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","6","1","3","Based on the previous tests and nothing showing radiation, I thought 3 rocks of the same shape might show radiation. 3 red rocks of different shapes didn't work and neither did a smaller number of triangles so this felt like a logical decision"
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","7","1","3","To see if the previous rule about 3 of the same shapes but different colours would work for squares. "
"88","19","There are exactly three triangle-shaped rocks.","17","Shape","3","1","8","1","3","To see if the rule would work for 3 different colour stick shapes. "
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","1","1","1","NULL"
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","2","1","1","To see if the radiation will occur with one stick shape of any colour."
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","3","1","1","To see if the radiation will occur with one stick shape of any colour. "
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","4","3","1","To see if the arrangement must follow that exactly one stick shape is present. "
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","5","3","3","Again, to see if radiation will occur with exactly one stick shape present. "
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","6","1","3","I wanted to prove that my hypothesis was correct by trying a combination that I don't think will work. I think this arrangement won't cause radiation because it has more than exactly one stick shape. "
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","7","1","1","To see if the rule had to be specific to exactly one stick shape, I wanted to try this with a triangle. "
"88","0","There is exactly one stick-shaped rock.","4","Shape","3","2","8","1","2","Again this is to further evidence my hypothesis, and trying to see if 2 stick shapes will detect radiation. "
"88","10","There are exactly two red rocks.","7","Colour","3","3","1","1","1","NULL"
"88","10","There are exactly two red rocks.","7","Colour","3","3","2","1","2","To see if the rule is 2 red shapes or 2 triangles"
"88","10","There are exactly two red rocks.","7","Colour","3","3","3","2","1","To see if the arrangement had to be about 2 red triangles or 2 red shapes. "
"88","10","There are exactly two red rocks.","7","Colour","3","3","4","3","2","To see whether it radiation was detected with 2 red shapes and if anything else could be present in the arrangement. "
"88","10","There are exactly two red rocks.","7","Colour","3","3","5","2","1","To see whether it radiation was detected with 2 red shapes and if anything else could be present in the arrangement and if a triangle had to be present. "
"88","10","There are exactly two red rocks.","7","Colour","3","3","6","2","1","To see whether it radiation was detected with 2 green shapes"
"88","10","There are exactly two red rocks.","7","Colour","3","3","7","3","1","To see whether it radiation was detected with 3 red shapes or if it has to be exactly 2. "
"88","10","There are exactly two red rocks.","7","Colour","3","3","8","1","1","To see whether it radiation was detected with 2 red squares"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","1","1","1","NULL"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","2","1","1","if two shapes of the same colour would produce radiation"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","3","3","1","if three different shapes but all the same colour would produce radiation"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","4","1","3","if three of the same shapes but different colours would produce radiation"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","5","1","3","three of the same shape but three different colours"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","6","1","3","i think i made the wrong choice but could not remove them"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","7","1","1","three shapes of the same colour"
"89","20","There are exactly three square-shaped rocks.","18","Shape","1","1","8","1","1","three of the same shapes and all of the same colour to produce radiation"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","1","1","1","NULL"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","2","1","1","i wanted to see if the colour was the rule"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","3","1","1","i wanted to see if the shape was the rule"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","4","1","1","i think the shape is the rule to produce radiaton"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","5","1","2","to see if two similar shapes produce radiation"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","6","1","3","to see if three of the same shapes would produce radiation"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","7","1","1","only one triangle seems to work"
"89","4","There is exactly one triangle-shaped rock.","5","Shape","1","2","8","1","1","one triangle of any colour seems to produce radiation"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","1","1","1","NULL"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","2","1","1","i am trying two shapes of the same colour"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","3","1","1","two different shapes of the same colour"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","4","1","1","i am trying two purple sticks to create radiation"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","5","1","1","i think the rule is two purple sticks to create radiation"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","6","1","1","the rule is that two purple sticks create radiation"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","7","1","1","following the initial test it appears that the rule is two purple sticks create radiation"
"89","15","There are exactly two purple rocks.","9","Colour","1","3","8","1","1","decided to try two sticks in a colour i have not tested"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","1","1","1","NULL"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","2","1","3","same shape blocks"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","3","1","3","same shape blocks"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","4","1","3","same shape blocks"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","5","2","3","just change one block"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","6","2","3","just change one block"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","7","2","3","just change one block"
"90","23","There are exactly three square-shaped rocks.","18","Shape","1","1","8","1","1","all blocks the same colour"
"90","1","There is exactly one red rock.","1","Colour","1","2","1","1","1","NULL"
"90","1","There is exactly one red rock.","1","Colour","1","2","2","1","1","It's the same as before"
"90","1","There is exactly one red rock.","1","Colour","1","2","3","1","1","It's the same as the time before"
"90","1","There is exactly one red rock.","1","Colour","1","2","4","1","1","it's the same colour"
"90","1","There is exactly one red rock.","1","Colour","1","2","5","1","1","it's the same colour"
"90","1","There is exactly one red rock.","1","Colour","1","2","6","1","1","this worked before"
"90","1","There is exactly one red rock.","1","Colour","1","2","7","1","1","this worked before"
"90","1","There is exactly one red rock.","1","Colour","1","2","8","1","1","try different colour"
"90","12","There are exactly two green rocks.","8","Colour","1","3","1","1","1","NULL"
"90","12","There are exactly two green rocks.","8","Colour","1","3","2","1","1","same blocks change colour"
"90","12","There are exactly two green rocks.","8","Colour","1","3","3","1","1","same colour different blocks"
"90","12","There are exactly two green rocks.","8","Colour","1","3","4","1","1","same colour different blocks"
"90","12","There are exactly two green rocks.","8","Colour","1","3","5","1","1","different blocks, different colour"
"90","12","There are exactly two green rocks.","8","Colour","1","3","6","2","1","same colour, different blocks"
"90","12","There are exactly two green rocks.","8","Colour","1","3","7","2","1","same colour different blocks"
"90","12","There are exactly two green rocks.","8","Colour","1","3","8","2","1","same colour different blocks"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","1","1","1","NULL"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","2","1","1","Whether the colour of squares matters (I know that the number of squares may be relevant so am keeping this the same as the successful test 1)"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","3","1","1","Whether the number of squares matters"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","4","1","1","Whether it is only 2 squares that need to be present or whether it can be 2+"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","5","1","2","Whether mixing colours of squares is important"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","6","2","2","Whether it is possible to have any other shape than square"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","7","2","3","Whether you can have triangles alongside 2 squares"
"91","11","There are exactly two square-shaped rocks.","12","Shape","2","1","8","2","2","Added sense check (I think I am confident in the rule already)"
"91","21","There are exactly three green rocks.","14","Colour","2","2","1","1","1","NULL"
"91","21","There are exactly three green rocks.","14","Colour","2","2","2","1","1","Whether radiation occurs with 2 sticks of the same green colour"
"91","21","There are exactly three green rocks.","14","Colour","2","2","3","1","1","Whether radiation occurs with just one stick of green colour"
"91","21","There are exactly three green rocks.","14","Colour","2","2","4","1","3","Whether the colour matters (I know that there needs to be 3)"
"91","21","There are exactly three green rocks.","14","Colour","2","2","5","1","2","Whether the colours green and purple are needed or if purple prevents radiation"
"91","21","There are exactly three green rocks.","14","Colour","2","2","6","1","2","Whether red prevents radiation or if all 3 sticks need to be green"
"91","21","There are exactly three green rocks.","14","Colour","2","2","7","3","1","Whether there needs to be 3 objects of green colour but it doesn't matter which shape"
"91","21","There are exactly three green rocks.","14","Colour","2","2","8","2","1","Further testing my theory that radiation will occur when any 3 green shapes are present"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","1","1","1","NULL"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","2","2","1","is radiation possible with more than one purple shape"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","3","3","1","If radiation is possible with more than 3 purple shapes"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","4","2","1","That radiation can occur without a purple square"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","5","1","1","That radiation can occur with a triangle alone"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","6","1","3","That radiation can occur with the purple square and other coloured squares"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","7","1","1","That there can only be one purple square for radiation to occur"
"91","8","There is exactly one square-shaped rock.","6","Shape","2","3","8","2","1","That there can only be one of any shape"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","1","1","1","NULL"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","2","3","3","I wanted to see if a particular shape or colour affected the outcome"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","3","2","3","Do having the same shape although different colours affect the outcome"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","4","3","1","will having all the same colour but different shapes produce radiation"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","5","2","3","do two squares together do anything"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","6","1","3","do three of the same shape but different colours produce radiation"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","7","1","2","will only two symbols of the same shape work"
"92","4","There is exactly one triangle-shaped rock.","5","Shape","2","1","8","2","3","are triangles needed to produce radiation"
"92","13","There are exactly two green rocks.","8","Colour","2","2","1","1","1","NULL"
"92","13","There are exactly two green rocks.","8","Colour","2","2","2","1","1","the example was proved to produce radiation"
"92","13","There are exactly two green rocks.","8","Colour","2","2","3","2","1","I am hoping for the same outcome with this arrangement"
"92","13","There are exactly two green rocks.","8","Colour","2","2","4","3","1","do three of the same colour but different shapes produce the radiation"
"92","13","There are exactly two green rocks.","8","Colour","2","2","5","1","1","will the triangles work again"
"92","13","There are exactly two green rocks.","8","Colour","2","2","6","2","1","can the triangles be separated or do they need to be side by side"
"92","13","There are exactly two green rocks.","8","Colour","2","2","7","1","2","can the triangles be different colours"
"92","13","There are exactly two green rocks.","8","Colour","2","2","8","1","2","does this work with two triangles of different colours"
"92","18","There are exactly three red rocks.","13","Colour","2","3","1","1","1","NULL"
"92","18","There are exactly three red rocks.","13","Colour","2","3","2","1","1","will the arrangement of the same colour and shape make a difference"
"92","18","There are exactly three red rocks.","13","Colour","2","3","3","1","1","do I need all three of the same shape and colour"
"92","18","There are exactly three red rocks.","13","Colour","2","3","4","1","3","will this work with three different colours"
"92","18","There are exactly three red rocks.","13","Colour","2","3","5","1","1","will they work without being upright"
"92","18","There are exactly three red rocks.","13","Colour","2","3","6","2","1","does substituting a square produce the radiation"
"92","18","There are exactly three red rocks.","13","Colour","2","3","7","1","1","do three of the same shape but a different colour work"
"92","18","There are exactly three red rocks.","13","Colour","2","3","8","2","1","will a triangle help to produce the radiation"
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","1","1","1","NULL"
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","2","1","1","I expected to find out whether or not the example radiation worked. "
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","3","1","1","To see if radiation is caused by just squares "
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","4","1","1","Again to be sure that radiation is caused by just squares"
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","5","1","3","next test is to see if radiation is caused when more than one square is present"
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","6","2","1","to see if radiation present with a square plus another shape"
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","7","2","2","testing to see if radiation is present with a square and another shape but with different colours"
"93","8","There is exactly one square-shaped rock.","6","Shape","2","1","8","2","2","to see if radiation is present with square and stick rock"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","1","1","1","NULL"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","2","1","1","seeing if chaning colour makes a difference"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","3","1","1","seeing if it matters if there is a change of shapes, as long as there are three of the same"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","4","1","1","checking again to make sure it's three squares "
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","5","1","3","I think  I know the answer but just changing shapes to ensure"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","6","3","2","again think it's only 3 squares but testing other shapes"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","7","1","3","testing to see if it could be 3 squares of different colours"
"93","23","There are exactly three square-shaped rocks.","18","Shape","2","2","8","1","2","testing to see if colour differences will also work"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","1","1","1","NULL"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","2","1","1","seeing if two sticks of different colour work"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","3","1","2","seeing if two sticks where each colour is different work"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","4","1","3","seeing if more than 2 sticks work to create radiation"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","5","2","2","seeing if adding another shape works when including two sticks"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","6","2","2","two sticks and one square works, so seeing if two sticks and a triangle works"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","7","2","3","seeing if two triangles work"
"93","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","8","1","1","seeing if two squares work"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","1","1","1","NULL"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","2","1","1","To try to see if it's the shape or the number that is important (the colour seems to be OK). This test will see if the presence of a square "
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","3","1","1","To see if the shape is important"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","4","1","3","To see if it's the number of squares"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","5","1","2","To see if the initial colour was important"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","6","1","1","Confirmatory test"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","7","1","1","Confirmatory test (not actually necessary but don't know how to stop test)"
"94","20","There are exactly three square-shaped rocks.","18","Shape","2","1","8","1","1","Double check to see tat this arrangement will not create radiation - not actually necessary)"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","1","1","1","NULL"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","2","1","1","To ascertain if its colour or shape"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","3","1","1","To see if colour is not important"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","4","1","1","Confirmatory test"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","5","1","2","To see if number of rocks affects radiation"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","6","1","3","To see if odd/even numbers of rocks has some effect"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","7","1","1","Confirmatory test (this should not create radiation)"
"94","5","There is exactly one square-shaped rock.","6","Shape","2","2","8","1","1","Confirmatory test (this should not create radiation)"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","1","1","1","NULL"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","2","1","2","To test shape rather than colour"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","3","2","3","To test whether 2 triangular rocks are the key"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","4","2","2","To test whether the presence of one triangular rock works"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","5","1","3","To see if triangles are the key"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","6","1","1","Double check that one triangle does not work (without interference from other rocks)
"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","7","1","1","Double check this will work"
"94","10","There are exactly two triangle-shaped rocks.","11","Shape","2","3","8","2","2","Double check this will work"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","1","1","1","NULL"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","2","1","2","I wonder whether two rectangles are required, and whether they both need to be purple. This combination will tell me whether two purple rectangles (or two rectangles of any colour) are required"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","3","1","1","I now know the radiation occurs in the presence of two rectangles of different colours, or a combination including one purple rectangle. I want to know whether it is the presence of the purple rectangle that is important, or the presence of two rectangles. This attempt will tell me whether it is is the purple rectangle which is significant. "
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","4","1","3","I want to know whether it matters whether there is an additional rectangle (I actually wanted to do green and pink but couldn't remove the purple one)"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","5","1","2","Two rectangles cause radiation - does it matter what colour they are?"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","6","2","1","So far, two shapes are required to cause radiation. Does it matter what shapes they are? Does it only work with rectangles?"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","7","1","2","Is it possible that there is radiation whenever there are two objects of the same shape, not necessarily just rectangles?"
"95","15","There are exactly two stick-shaped rocks.","10","Shape","2","1","8","1","1","If two matching rectangles caused radiation, might two matching triangles? (I think this is unlikely due to two different coloured squares not causing radiation, and colour not having been a deciding factor in the previous tests, but worth testing)"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","1","1","1","NULL"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","2","1","3","Three rectangles cause radiation - does it matter what colour they are?"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","3","1","2","I was unable to remove the shape I wanted to (double click doesn't work for removal on apple mouse) - so we will try this combination of colours and see what happens"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","4","2","1","Does there have to be three rectangles?"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","5","1","1","Can they all be green or does there have to be a pink rectangle present?"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","6","1","1","Can it be any three identical shapes or does it have to be rectangles?
"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","7","3","3","Just making sure nothing expected happens, I am fairly sure the rule is three rectangles"
"95","18","There are exactly three stick-shaped rocks.","16","Shape","2","2","8","1","1","Again, just trying to prove the three rectangle theory with all purple"
"95","4","There is exactly one green rock.","2","Colour","2","3","1","1","1","NULL"
"95","4","There is exactly one green rock.","2","Colour","2","3","2","2","1","One green triangle causes radiation. Is this still the case if another shape is introduced"
"95","4","There is exactly one green rock.","2","Colour","2","3","3","1","1","Radiation occurs when there is one rectangle. Does it matter what colour it is?"
"95","4","There is exactly one green rock.","2","Colour","2","3","4","1","1","Radiation occurs when there is one green object. Does it matter what shape it is?"
"95","4","There is exactly one green rock.","2","Colour","2","3","5","1","1","Testing the ""one green object"" theory"
"95","4","There is exactly one green rock.","2","Colour","2","3","6","1","1","What is there is more than one green object but they are identical?"
"95","4","There is exactly one green rock.","2","Colour","2","3","7","3","1","Just checking nothing strange happens with three green objects"
"95","4","There is exactly one green rock.","2","Colour","2","3","8","1","1","Just checking pink does not also cause radiation"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","1","1","1","NULL"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","2","1","1","In test 1 3 sticks caused radiation so i wanted to see if only 1 did"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","3","1","1","In test 1 everything was purple so i wanted to see if anything purple causes radiation"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","4","1","1","i wanted to see if 2 sticks only as opposed to the 3 in the original test cause radiation"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","5","1","1","There were 3 items in the first test so i wanted to see if it was 3 of any item"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","6","1","1","I wanted to check if it 3 purple items that cause radiation"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","7","1","1","I want to make sure that 3 of any other coloured item do not cause radation"
"96","24","There are exactly three purple rocks.","15","Colour","2","1","8","3","1","I am making sure that it is 3 of anything purple that causes radiation"
"96","8","There is exactly one purple rock.","3","Colour","2","2","1","1","1","NULL"
"96","8","There is exactly one purple rock.","3","Colour","2","2","2","1","1","I wanted to see if it was just one square that causes radiation"
"96","8","There is exactly one purple rock.","3","Colour","2","2","3","1","1","I want to see if just one item of anything purple causes radiation"
"96","8","There is exactly one purple rock.","3","Colour","2","2","4","1","1","I was double checking that one of anything purple causes radiation"
"96","8","There is exactly one purple rock.","3","Colour","2","2","5","1","1","I am checkingwhether 2 purple items cause radiation or that its definitely just one"
"96","8","There is exactly one purple rock.","3","Colour","2","2","6","1","1","I am checking whether any other colour item causes radiation on its own"
"96","8","There is exactly one purple rock.","3","Colour","2","2","7","2","3","I am checking that one purple item with a mix of others causes radiation"
"96","8","There is exactly one purple rock.","3","Colour","2","2","8","1","3","I am checking that just one purple item alongside others in different colours causes radiation"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","1","1","1","NULL"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","2","1","1","I want to see if 2 of the red items cause radiation regardless of shape"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","3","1","1","I wanted to see if two sticks cause radiation regardless of colour"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","4","1","2","I wanted to see if 2 sticks cause radiation regardless of colour"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","5","2","2","I wanted to see if 2 sticks cause radiation when arranged with additional shapes"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","6","3","3","I want to check whether only 1 stick causes radiation"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","7","1","2","I wanted to make sure that 2 shapes do not cause radiation"
"96","9","There are exactly two stick-shaped rocks.","10","Shape","2","3","8","1","3","I wanted to make sure that 3 sticks did not cause radiation"
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","1","1","1","NULL"
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","2","3","3","i tried to use one of each colour and one of each shape to see if one of each were needed."
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","3","1","3","i tried using the same shape but a mixture of the colours to see if all colours needed to be present despite what shape they were."
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","4","1","3","as a purple square caused radiation,  wanted to see if changing the shape to all squares but using all 3 colours would cause radiation."
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","5","3","3","As a purple square caused radiation, and a composition of all three shapes and colours caused radiation, i wanted to see if changing the shapes in pink and green would still cause radiation."
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","6","3","1","i wanted to test whether all 3 shapes needed to be present and they all needed to be purple to cause radiation on planet D."
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","7","3","1","All shapes in purple caused radiation, so if all shapes are required, i wanted to see if you could deviate from them being purple."
"97","8","There is exactly one square-shaped rock.","6","Shape","1","1","8","3","1","if all shapes are present and they are either all purple or all pink, then potentially all green shapes could cause radiation."
